filled_at,symbol,side,shares,price,amount,reason,agent_public_id,run_public_id,experiment_run_public_id
2025-02-20T23:59:59.999Z,UBER,SELL,18,81.26,1462.68,Trim strength with RSI ~70 and positive MACD; harvest gains and reduce overbought risk to fund higher-conviction adds.,,run-01kb3srx7cgwtg2c6nw2rr2rbm,erun-01kb3r1qahget23czfchvzwqfy
2025-02-18T23:59:59.999Z,NVDA,BUY,7,139.40,-975.80,Positive momentum (MACD turning up) and confirmed Feb 26 earnings date; build position ahead of catalyst within risk limits.,,run-01kb3sh2sd7x8hh5hhmzqwnbm1,erun-01kb3r1qahget23czfchvzwqfy
2025-02-18T23:59:59.999Z,GOOGL,BUY,10,183.77,-1837.70,RSI ~42 and MACD negative suggest washed-out conditions within an intact longer-term uptrend; add on weakness.,,run-01kb3sh2sd7x8hh5hhmzqwnbm1,erun-01kb3r1qahget23czfchvzwqfy
2025-02-18T23:59:59.999Z,MSFT,BUY,5,409.64,-2048.20,High-quality AI/cloud leader with RSI ~41 and price below SMA50; favorable mean-reversion setup.,,run-01kb3sh2sd7x8hh5hhmzqwnbm1,erun-01kb3r1qahget23czfchvzwqfy
2025-02-18T23:59:59.999Z,ARM,SELL,10,160.32,1603.20,Momentum fading (negative MACD histogram) after a large post-earnings run; modest de-risk while maintaining a core position.,,run-01kb3sh2sd7x8hh5hhmzqwnbm1,erun-01kb3r1qahget23czfchvzwqfy
2025-02-18T23:59:59.999Z,UBER,SELL,25,81.49,2037.25,"Trim into overbought conditions (RSI ~70, MACD strong). Lock in gains post-earnings and rebalance into lagging mega-cap AI/cloud names.",,run-01kb3sh2sd7x8hh5hhmzqwnbm1,erun-01kb3r1qahget23czfchvzwqfy
2025-02-14T23:59:59.999Z,AVGO,BUY,2,233.04,-466.08,Steady uptrend (RSI ~56; MACD+) and AI networking exposure; incremental add maintaining risk limits.,,run-01kb3s9cnqy2g6fht4re2tsyph,erun-01kb3r1qahget23czfchvzwqfy
2025-02-14T23:59:59.999Z,MSFT,BUY,3,408.43,-1225.29,Add on weakness (RSI ~39; SMA20<SMA50) despite solid Q2 FY25 results and strong AI/Cloud trends; mean-reversion setup.,,run-01kb3s9cnqy2g6fht4re2tsyph,erun-01kb3r1qahget23czfchvzwqfy
2025-02-14T23:59:59.999Z,NVDA,BUY,12,138.85,-1666.20,Add ahead of expected late-Feb earnings; momentum improving (MACD histogram positive) with AI demand tailwinds; target mid-teens % position while staying < $25k.,,run-01kb3s9cnqy2g6fht4re2tsyph,erun-01kb3r1qahget23czfchvzwqfy
2025-02-14T23:59:59.999Z,UBER,SELL,20,79.42,1588.40,Momentum remains strong but RSI ~67 is near overbought; modest trim to fund higher-conviction adds while keeping position >$5k.,,run-01kb3s9cnqy2g6fht4re2tsyph,erun-01kb3r1qahget23czfchvzwqfy
2025-02-14T23:59:59.999Z,META,SELL,3,736.67,2210.01,Trim an overbought position (RSI ~84 on 2025-02-14) after strong post-earnings run and dividend headlines; recycle gains to balance risk.,,run-01kb3s9cnqy2g6fht4re2tsyph,erun-01kb3r1qahget23czfchvzwqfy
2025-02-13T23:59:59.999Z,AVGO,BUY,8,235.80,-1886.40,"Steady AI networking exposure with positive trend (RSI ~58, MACD+); diversify AI infra with March earnings catalyst.",,run-01kb3s2zjx0s4cy0xww2pcsgjn,erun-01kb3r1qahget23czfchvzwqfy
2025-02-13T23:59:59.999Z,NVDA,BUY,15,135.29,-2029.35,Increase weight ahead of confirmed 2/26 earnings; improving MACD histogram and RSI ~54 indicate momentum turning up; key AI beneficiary.,,run-01kb3s2zjx0s4cy0xww2pcsgjn,erun-01kb3r1qahget23czfchvzwqfy
2025-02-13T23:59:59.999Z,UBER,SELL,25,80.29,2007.25,RSI ~70 and post-earnings volatility; modest de-risk to fund adds to higher-conviction AI infrastructure names.,,run-01kb3s2zjx0s4cy0xww2pcsgjn,erun-01kb3r1qahget23czfchvzwqfy
2025-02-13T23:59:59.999Z,META,SELL,3,728.56,2185.68,Trim overbought position (RSI ~83) after dividend hike; lock in gains and reduce risk of pullback while maintaining core stake.,,run-01kb3s2zjx0s4cy0xww2pcsgjn,erun-01kb3r1qahget23czfchvzwqfy
2025-02-06T23:59:59.999Z,MSFT,BUY,30,415.82,-12474.60,Quality mega-cap with AI/Cloud leadership; indicators neutral but long-term trend intact.,,run-01kb3r95xkxd4pyzgwd1p7qvte,erun-01kb3r1qahget23czfchvzwqfy
2025-02-06T23:59:59.999Z,NVDA,BUY,97,128.68,-12481.96,Neutral RSI but secular AI demand and upcoming earnings; accumulate ahead of potential catalysts.,,run-01kb3r95xkxd4pyzgwd1p7qvte,erun-01kb3r1qahget23czfchvzwqfy
2025-02-06T23:59:59.999Z,GOOGL,BUY,65,191.60,-12454.00,SMA20>SMA50 uptrend; benefiting from ad and cloud strength post-earnings.,,run-01kb3r95xkxd4pyzgwd1p7qvte,erun-01kb3r1qahget23czfchvzwqfy
2025-02-06T23:59:59.999Z,ARM,BUY,75,167.47,-12560.25,Bullish trend with SMA20>SMA50 and positive MACD; AI/IP licensing tailwinds post-earnings.,,run-01kb3r95xkxd4pyzgwd1p7qvte,erun-01kb3r1qahget23czfchvzwqfy
2025-02-06T23:59:59.999Z,UBER,BUY,178,69.99,-12458.22,Uptrend with RSI ~58 and MACD positive; potential catalysts around profitability and mobility/delivery growth.,,run-01kb3r95xkxd4pyzgwd1p7qvte,erun-01kb3r1qahget23czfchvzwqfy
2025-02-06T23:59:59.999Z,AVGO,BUY,54,231.36,-12493.44,Uptrend intact with SMA20>SMA50 and healthy RSI; AI networking exposure ahead of March earnings.,,run-01kb3r95xkxd4pyzgwd1p7qvte,erun-01kb3r1qahget23czfchvzwqfy
2025-02-06T23:59:59.999Z,META,BUY,17,711.99,-12103.83,Momentum follow-through after strong results; RSI elevated but MACD strong and price well above SMA20/50.,,run-01kb3r95xkxd4pyzgwd1p7qvte,erun-01kb3r1qahget23czfchvzwqfy
2025-02-06T23:59:59.999Z,AMZN,BUY,52,238.83,-12419.16,"Positive momentum: RSI>60, price above SMA20 and SMA50; strong cloud and retail trends into earnings season.",,run-01kb3r95xkxd4pyzgwd1p7qvte,erun-01kb3r1qahget23czfchvzwqfy
